ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
COVUS,32.30501944444444,-86.43931388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMGM,N32181807W086262153,SUSAP KMGMK7CCOVUS K70    W     N32181807W086262153                       W0041     NAR           COVUS                    555812605,255584
CRAGS,31.856555555555556,-83.69763888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,75J,N31512360W083415150,SUSAP 75J K7CCRAGS K70    W     N31512360W083415150                       W0059     NAR           CRAGS                    002062605,100210
CRAND,34.958022222222226,-84.85571944444443,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34572888W084512059,SUSAEAENRT   CRAND K70    W   L N34572888W084512059                       W0054     NAR           CRAND                    320882504,32093
CRAWL,32.55524722222222,-85.31997222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32331889W085191190,SUSAEAENRT   CRAWL K70    C   L N32331889W085191190                       W0049     NAR           CRAWL                    321002605,32105
CRDET,34.30625277777777,-81.65179166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLT,N34182251W081390645,SUSAP KCLTK7CCRDET K70    W     N34182251W081390645                       W0074     NAR           CRDET                    512832504,151287
CREAL,33.80048055555555,-87.13209444444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJFX,N33480173W087075554,SUSAP KJFXK7CCREAL K70    R     N33480173W087075554                       W0038     NAR           CREAL                    297742605,229777
CRECY,35.98128055555556,-83.6401,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35585261W083382436,SUSAEAENRT   CRECY K70    W   L N35585261W083382436                       W0063     NAR           CRECY                    321082403,32113
CRENS,31.74553611111111,-86.23135277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31444393W086135287,SUSAEAENRT   CRENS K70    R   L N31444393W086135287                       W0042     NAR           CRENS                    321162605,32121
CRISY,32.552527777777776,-85.437475,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAUO,N32330910W085261491,SUSAP KAUOK7CCRISY K70    R     N32330910W085261491                       W0048     NAR           CRISY                    268132605,126817
CRMSN,33.258833333333335,-87.53686111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33153180W087321270,SUSAEAENRT   CRMSN K70    W   L N33153180W087321270                       W0035     NAR           CRMSN                    321382605,32143
CROAM,32.83506666666667,-83.66997777777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMAC,N32500624W083401192,SUSAP KMACK7CCROAM K70    R     N32500624W083401192                       W0060     NAR           CROAM                    480102605,248013
CROCS,32.45491388888889,-82.77473888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32271769W082462906,SUSAEAENRT   CROCS K70    W   L N32271769W082462906                       W0065     NAR           CROCS                    321432605,32148
CSRAA,33.53364722222222,-82.61887222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHQU,N33320113W082370794,SUSAP KHQUK7CCSRAA K70    W     N33320113W082370794                       W0067     NAR           CSRAA                    134562504,213459
CUBOK,33.839730555555555,-81.81046388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6J4,N33502303W081483767,SUSAP 6J4 K7CCUBOK K70    W     N33502303W081483767                       W0073     NAR           CUBOK                    988202605,98825
CUDEB,34.446999999999996,-83.65474444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAJR,N34264920W083391708,SUSAP KAJRK7CCUDEB K70    W     N34264920W083391708                       W0062     NAR           CUDEB                    183712605,118375
CUGEG,31.387344444444444,-85.2777611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31231444W085163994,SUSAEAENRT   CUGEG K70    R     N31231444W085163994                       W0048     NAR           CUGEG                    322582605,32263
CUGOV,32.393097222222224,-86.37556111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32233515W086223202,SUSAEAENRT   CUGOV K70    R     N32233515W086223202                       W0042     NAR           CUGOV-MIL                322632605,32268
CUKVA,34.984325,-85.6292,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAPT,N34590357W085374512,SUSAP KAPTK7CCUKVA K70    W     N34590357W085374512                       W0049     NAR           CUKVA                    222922605,122296
CULBO,35.168475,-84.82906666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRZR,N35100651W084494464,SUSAP KRZRK7CCULBO K70    W     N35100651W084494464                       W0055     NAR           CULBO                    069232605,306925
CULIG,34.740180555555554,-82.66306111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAND,N34442465W082394702,SUSAP KANDK7CCULIG K70    W     N34442465W082394702                       W0068     NAR           CULIG                    203352403,120339
CULIX,32.37199722222222,-82.0320611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMHP,N32221919W082015542,SUSAP KMHPK7CCULIX K70    W     N32221919W082015542                       W0070     NAR           CULIX                    561892605,256192
CULKU,33.59407222222222,-82.22920555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33353866W082134514,SUSAEAENRT   CULKU K70    W     N33353866W082134514                       W0070     NAR           CULKU                    322902605,32295
CULPA,33.07821666666667,-81.30843888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBNL,N33044158W081183038,SUSAP KBNLK7CCULPA K70    W     N33044158W081183038                       W0075     NAR           CULPA                    378382605,137842
CUNLU,31.363122222222223,-85.26608055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHDL,N31214724W085155789,SUSAP KHDLK7CCUNLU K70    W     N31214724W085155789                       W0048     NAR           CUNLU                    083982605,208401
CUPEK,35.495936111111114,-82.63581111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35294537W082380892,SUSAEAENRT   CUPEK K70    W     N35294537W082380892                       W0069     NAR           CUPEK                    323312403,32336
CUPGU,34.89696388888889,-82.65410277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCEU,N34534907W082391477,SUSAP KCEUK7CCUPGU K70    W     N34534907W082391477                       W0068     NAR           CUPGU                    463762403,146380
CUPPP,34.93758888888888,-84.30765,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34561532W084182754,SUSAEAENRT   CUPPP K70    W     N34561532W084182754                       W0058     NAR           CUPPP                    323482605,32353
CUREP,35.705450000000006,-86.06408888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35421962W086035072,SUSAEAENRT   CUREP K70    W     N35421962W086035072                       W0047     NAR           CUREP                    323632605,32368
CUROM,34.91876111111111,-82.57571944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLQK,N34550754W082343259,SUSAP KLQKK7CCUROM K70    W     N34550754W082343259                       W0069     NAR           CUROM                    444982605,244501
CURPA,32.426291666666664,-87.05378611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSEM,N32253465W087031363,SUSAP KSEMK7CCURPA K70    W     N32253465W087031363                       W0037     NAR           CURPA                    127002605,312702
CUSAG,34.222388888888894,-86.87456388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMD,N34132060W086522843,SUSAP KCMDK7CCUSAG K70    W     N34132060W086522843                       W0040     NAR           CUSAG                    525662605,152570
CUSUM,33.883783333333334,-81.26338611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6J0,N33530162W081154819,SUSAP 6J0 K7CCUSUM K70    W     N33530162W081154819                       W0076     NAR           CUSUM                    987532504,98758
CUTTN,33.81865277777778,-85.20178333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N33490715W085120642,SUSAP KATLK7CCUTTN K70    W     N33490715W085120642                       W0051     NAR           CUTTN                    243282605,124332
CUTUK,35.75303611111111,-84.8591361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRKW,N35451093W084513289,SUSAP KRKWK7CCUTUK K70    W     N35451093W084513289                       W0055     NAR           CUTUK                    019682605,301970
CUTUN,32.85979722222223,-82.623025,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOKZ,N32513527W082372289,SUSAP KOKZK7CCUTUN K70    W     N32513527W082372289                       W0066     NAR           CUTUN                    740342403,274037
CUVAV,35.074602777777784,-83.30374444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35042857W083181348,SUSAEAENRT   CUVAV K70    C     N35042857W083181348                       W0064     NAR           CUVAV                    324382403,32443
CUVDA,32.662613888888885,-84.24513611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6A1,N32394541W084144249,SUSAP 6A1 K7CCUVDA K70    W     N32394541W084144249                       W0056     NAR           CUVDA                    982522605,98257
CUXET,35.275394444444444,-83.44332222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35163142W083263596,SUSAEAENRT   CUXET K70    W     N35163142W083263596                       W0064     NAR           CUXET                    324552605,32460
CUXOB,33.60281666666667,-86.68810277777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33361014W086411717,SUSAP KBHMK7CCUXOB K70    C     N33361014W086411717                       W0041     NAR           CUXOB                    329352605,132939
CUYAS,35.08113055555556,-85.57922777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAPT,N35045207W085344522,SUSAP KAPTK7CCUYAS K70    W     N35045207W085344522                       W0049     NAR           CUYAS                    222932403,122297
CUYAT,31.71515833333333,-82.62322777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAMG,N31425457W082372362,SUSAP KAMGK7CCUYAT K70    W     N31425457W082372362                       W0065     NAR           CUYAT                    200242504,120028
DABBO,34.482730555555555,-82.85667777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34285783W082512404,SUSAEAENRT   DABBO K70    W     N34285783W082512404                       W0067     NAR           DABBO                    325012605,32506
DABIE,34.53180555555556,-87.16691666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,9A4,N34315450W087100090,SUSAP 9A4 K7CDABIE K70    W     N34315450W087100090                       W0038     NAR           DABIE                    042242504,104228
DABRO,33.28733333333333,-87.02736944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEKY,N33171440W087013853,SUSAP KEKYK7CDABRO K70    R     N33171440W087013853                       W0038     NAR           DABRO                    820432605,182047
DACEG,34.30602777777778,-84.83526944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KVPC,N34182170W084500697,SUSAP KVPCK7CDACEG K70    W     N34182170W084500697                       W0054     NAR           DACEG                    410412605,341043
DACHA,33.78968888888889,-83.3762361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33472288W083223445,SUSAEAENRT   DACHA K70    C   L N33472288W083223445                       W0063     NAR           DACHA                    325072605,32512
DACNA,35.33368333333333,-86.34101388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTHA,N35200126W086202765,SUSAP KTHAK7CDACNA K70    W     N35200126W086202765                       W0044     NAR           DACNA                    290772403,329079
DAILE,36.145472222222224,-83.80964722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDKX,N36084370W083483473,SUSAP KDKXK7CDAILE K70    R     N36084370W083483473                       W0062     NAR           DAILE                    721212403,172125
DAISI,34.43544166666666,-84.43071666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34260759W084255058,SUSAEAENRT   DAISI K70    W   L N34260759W084255058                       W0056     NAR           DAISI                    325382403,32543
DAJPI,35.77988055555556,-82.63857222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35464757W082381886,SUSAEAENRT   DAJPI K70    W     N35464757W082381886                       W0070     NAR           DAJPI                    325422605,32547
DANBI,33.87611944444445,-82.97264722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33523403W082582153,SUSAEAENRT   DANBI K70    R   L N33523403W082582153                       W0065     NAR           DANBI                    325722403,32577
DANYU,34.24415555555556,-81.69964166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEOE,N34143896W081415871,SUSAP KEOEK7CDANYU K70    W     N34143896W081415871                       W0074     NAR           DANYU                    836232605,183627
DAREE,34.62658888888889,-83.85973055555554,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34373572W083513503,SUSAEAENRT   DAREE K70    W   H N34373572W083513503                       W0060     NAR           DAREE                    326132403,32618
DASKE,32.47676666666667,-83.45496944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32283636W083271789,SUSAEAENRT   DASKE K70    R     N32283636W083271789                       W0061     NAR           DASKE-MIL                326362605,32641
DAVSS,32.72644722222223,-85.85553888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,06A,N32433521W085511994,SUSAP 06A K7CDAVSS K70    W     N32433521W085511994                       W0045     NAR           DAVSS                    791632504,79168
DAWWN,31.480544444444444,-84.61296944444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31284996W084364669,SUSAEAENRT   DAWWN K70    W   H N31284996W084364669                       W0052     NAR           DAWWN                    326662504,32671
DAYEL,34.975680555555556,-83.27723333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34583245W083163804,SUSAEAENRT   DAYEL K70    W   L N34583245W083163804                       W0065     NAR           DAYEL                    326712605,32676
DAYTE,33.35646388888889,-82.02377222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAGS,N33212327W082012558,SUSAP KAGSK7CDAYTE K70    W     N33212327W082012558                       W0071     NAR           DAYTE                    173302605,117334
DAYVS,33.234425,-87.2021888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33140393W087120788,SUSAEAENRT   DAYVS K70    W   L N33140393W087120788                       W0037     NAR           DAYVS                    326802605,32685
DBOLT,33.26506666666667,-81.86461944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33155424W081515263,SUSAEAENRT   DBOLT K70    W     N33155424W081515263                       W0072     NAR           DBOLT                    326942605,32699
DDASH,33.76987222222222,-85.60115555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33461154W085360416,SUSAEAENRT   DDASH K70    W     N33461154W085360416                       W0048     NAR           DDASH                    327072605,32712
DEANS,34.30490277777778,-82.418125,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34181765W082250525,SUSAEAENRT   DEANS K70    R     N34181765W082250525                       W0069     NAR           DEANS                    327282403,32733
DEANY,34.486533333333334,-86.75141944444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34291152W086450511,SUSAEAENRT   DEANY K70    R     N34291152W086450511                       W0041     NAR           DEANY-MIL                327292605,32734
DEBAY,34.728366666666666,-86.76395,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHSV,N34434212W086455022,SUSAP KHSVK7CDEBAY K70    C     N34434212W086455022                       W0041     NAR           DEBAY                    157732605,215776
DEBBT,34.59726666666667,-81.4319888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLT,N34355016W081255516,SUSAP KCLTK7CDEBBT K70    W     N34355016W081255516                       W0076     NAR           DEBBT                    512872605,151291
DEBIE,34.93029444444444,-81.80890555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34554906W081483206,SUSAEAENRT   DEBIE K70    C     N34554906W081483206                       W0074     NAR           DEBIE                    327372605,32742
DEBIY,34.42644722222222,-85.15071388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRMG,N34253521W085090257,SUSAP KRMGK7CDEBIY K70    W     N34253521W085090257                       W0052     NAR           DEBIY                    021662605,302168
DEBNE,33.98575833333334,-83.30525277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHN,N33590873W083181891,SUSAP KAHNK7CDEBNE K70    W     N33590873W083181891                       W0063     NAR           DEBNE                    176212504,117625
DEEDA,31.570430555555554,-85.00863888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31341355W085003110,SUSAEAENRT   DEEDA K70    W   H N31341355W085003110                       W0050     NAR           DEEDA                    327752605,32780
DEFFN,34.48706111111111,-81.91823333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34291342W081550564,SUSAEAENRT   DEFFN K70    W     N34291342W081550564                       W0073     NAR           DEFFN                    327892605,32794
DEGAA,33.575161111111115,-86.04248888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33343058W086023296,SUSAEAENRT   DEGAA K70    W   L N33343058W086023296                       W0045     NAR           DEGAA                    327952605,32800
DEHAN,34.31673611111111,-84.07169166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34190025W084041809,SUSAEAENRT   DEHAN K70    W     N34190025W084041809                       W0059     NAR           DEHAN                    328012605,32806
