ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
SIBEE,43.034080555555555,-86.3064,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3GM,N43020269W086182304,SUSAP 3GM K5CSIBEE K50    W     N43020269W086182304                       W0053     NAR           SIBEE                    897532304,89758
SIBER,43.134680555555555,-90.39267777777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43080485W090233364,SUSAEAENRT   SIBER K50    R   H N43080485W090233364                       W0022     NAR           SIBER                    494142403,49419
SICLE,40.25609722222222,-86.25415555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYQ,N40152195W086151496,SUSAP KTYQK5CSICLE K50    W     N40152195W086151496                       W0050     NAR           SICLE                    359102403,335912
SIDCO,43.279713888888885,-89.51328333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSN,N43164697W089304782,SUSAP KMSNK5CSIDCO K50    W     N43164697W089304782                       W0029     NAR           SIDCO                    639912403,263994
SIDME,42.000366666666665,-89.1448388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42000132W089084142,SUSAEAENRT   SIDME K50    W     N42000132W089084142                       W0031     NAR           SIDME                    494282605,49433
SIGIE,42.63881111111111,-86.07281388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,35D,N42381972W086042213,SUSAP 35D K5CSIGIE K50    W     N42381972W086042213                       W0054     NAR           SIGIE                    887552304,88760
SIGNS,41.941022222222216,-91.51931944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C17,N41562768W091310955,SUSAP C17 K3CSIGNS K30    W     N41562768W091310955                       W0013     NAR           SIGNS                    057332605,105737
SILTE,41.37951944444445,-90.16640000000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLI,N41224627W090095904,SUSAP KMLIK5CSILTE K50    W     N41224627W090095904                       W0022     NAR           SILTE                    605742403,260577
SIMPP,40.57195555555556,-86.26563888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40341904W086155630,SUSAEAENRT   SIMPP K50    R     N40341904W086155630                       W0050     NAR           SIMPP-MIL                494662304,49471
SINGS,43.15039722222222,-85.61902222222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,8D4,N43090143W085370848,SUSAP 8D4 K5CSINGS K50    W     N43090143W085370848                       W0058     NAR           SINGS                    026752201,102679
SINNI,43.02745,-86.05269444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKG,N43013882W086030970,SUSAP KMKGK5CSINNI K50    C     N43013882W086030970                       W0055     NAR           SINNI                    595792304,259582
SIQEK,41.32128055555556,-85.27495277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSMD,N41191661W085162983,SUSAP KSMDK5CSIQEK K50    W     N41191661W085162983                       W0058     NAR           SIQEK                    186552304,318657
SJAAY,40.978902777777776,-85.18810277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40584405W085111717,SUSAEAENRT   SJAAY K50    W   L N40584405W085111717                       W0058     NAR           SJAAY                    495262201,49531
SKITE,39.542769444444446,-87.44700833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3I3,N39323397W087264923,SUSAP 3I3 K5CSKITE K50    W     N39323397W087264923                       W0041     NAR           SKITE                    899342605,89939
SKRAP,41.45062777777778,-90.6225361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLI,N41270226W090372113,SUSAP KMLIK5CSKRAP K50    C     N41270226W090372113                       W0019     NAR           SKRAP                    605752504,260578
SKUTR,40.068358333333336,-90.06086666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTL,N40040609W090033912,SUSAP KSTLK3CSKUTR K50    C     N40040609W090033912                       W0022     NAR           SKUTR                    236652504,323667
SLEVN,40.14373333333333,-88.29749722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40083744W088175099,SUSAEAENRT   SLEVN K50    W     N40083744W088175099                       W0035     NAR           SLEVN                    496062408,49611
SLIES,39.87244166666667,-89.64544722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39522079W089384361,SUSAP KSPIK5CSLIES K50    R     N39522079W089384361                       W0025     NAR           SLIES                    217012605,321703
SLLAP,43.45008333333334,-84.93883055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43270030W084561979,SUSAEAENRT   SLLAP K50    W   H N43270030W084561979                       W0064     NAR           SLLAP                    496202304,49625
SLOAT,41.993605555555554,-86.06573611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C91,N41593698W086035665,SUSAP C91 K5CSLOAT K50    W     N41593698W086035665                       W0053     NAR           SLOAT                    063542512,106358
SLOGS,41.984075000000004,-86.41989444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C20,N41590267W086251162,SUSAP C20 K5CSLOGS K50    W     N41590267W086251162                       W0051     NAR           SLOGS                    057752403,105779
SLONI,40.18510833333333,-87.92107777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40110639W087551588,SUSAEAENRT   SLONI K50    W   L N40110639W087551588                       W0038     NAR           SLONI                    496292605,49634
SLYDR,41.11150277777778,-85.02080555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFWA,N41064141W085011490,SUSAP KFWAK5CSLYDR K50    W     N41064141W085011490                       W0060     NAR           SLYDR                    954412403,195445
SMARS,41.127272222222224,-88.86061666666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41073818W088513822,SUSAEAENRT   SMARS K50    W   L N41073818W088513822                       W0032     NAR           SMARS                    496592605,49664
SMUUV,42.466325000000005,-86.127325,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42275877W086073837,SUSAEAENRT   SMUUV K50    W   L N42275877W086073837                       W0054     NAR           SMUUV                    496872605,49692
SNAPS,42.83500555555556,-88.016225,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKE,N42500602W088005841,SUSAP KMKEK5CSNAPS K50    W     N42500602W088005841                       W0040     NAR           SNAPS                    592592403,259262
SNKPT,40.237211111111115,-85.394225,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40141396W085233921,SUSAEAENRT   SNKPT K50    W   H N40141396W085233921                       W0056     NAR           SNKPT                    497262403,49731
SNNOH,39.87328888888889,-86.05330555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39522384W086031190,SUSAEAENRT   SNNOH K50    W     N39522384W086031190                       W0051     NAR           SNNOH                    497292403,49734
SOCNO,43.10120833333333,-89.74235,TERMINAL_WAYPOINT,USA,SUSAP,P,C,91C,N43060435W089443246,SUSAP 91C K5CSOCNO K50    W     N43060435W089443246                       W0027     NAR           SOCNO                    035852403,103589
SOHOW,39.840380555555555,-89.6770638888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39502537W089403743,SUSAEAENRT   SOHOW K50    W     N39502537W089403743                       W0025     NAR           SOHOW                    497792605,49784
SOLUM,41.83695,-91.4058,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41501302W091242088,SUSAEAENRT   SOLUM K30    C   L N41501302W091242088                       W0013     NAR           SOLUM                    498032403,49808
SOMBE,44.41766666666666,-88.71134444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATW,N44250360W088424084,SUSAP KATWK5CSOMBE K50    W     N44250360W088424084                       W0036     NAR           SOMBE                    263462201,126350
SONOY,42.62828888888889,-88.05396388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBUU,N42374184W088031427,SUSAP KBUUK5CSONOY K50    W     N42374184W088031427                       W0039     NAR           SONOY                    417682304,141772
SORPE,41.96423055555556,-91.4393388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCID,N41575123W091262162,SUSAP KCIDK3CSORPE K30    W     N41575123W091262162                       W0013     NAR           SORPE                    491002403,149104
SOSSO,41.963569444444445,-89.55560833333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRFD,N41574885W089332019,SUSAP KRFDK5CSOSSO K50    W     N41574885W089332019                       W0027     NAR           SOSSO                    001472403,300149
SOTTE,43.63912777777778,-88.72925555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUNU,N43382086W088434532,SUSAP KUNUK5CSOTTE K50    W     N43382086W088434532                       W0035     NAR           SOTTE                    379732304,337975
SOUKS,40.37112777777778,-86.13130555555554,TERMINAL_WAYPOINT,USA,SUSAP,P,C,5I4,N40221606W086075270,SUSAP 5I4 K5CSOUKS K50    W     N40221606W086075270                       W0051     NAR           SOUKS                    967402403,96745
SOWWI,40.03814444444444,-86.65117777777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCFJ,N40021732W086390424,SUSAP KCFJK5CSOWWI K50    W     N40021732W086390424                       W0047     NAR           SOWWI                    467302603,146734
SOXIE,43.724719444444446,-85.56568333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRQB,N43432899W085335646,SUSAP KRQBK5CSOXIE K50    W     N43432899W085335646                       W0059     NAR           SOXIE                    045482603,304550
SOXME,39.388225,-87.39593888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHUF,N39231761W087234538,SUSAP KHUFK5CSOXME K50    W     N39231761W087234538                       W0041     NAR           SOXME                    161252605,216128
SOYOB,43.91824166666667,-88.08475833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,8D1,N43550567W088050513,SUSAP 8D1 K5CSOYOB K50    W     N43550567W088050513                       W0041     NAR           SOYOB                    025962605,102600
SPCTR,41.944205555555556,-85.79125555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41563914W085472852,SUSAEAENRT   SPCTR K50    W     N41563914W085472852                       W0055     NAR           SPCTR                    498912204,49896
SPENC,40.08961666666667,-87.80563333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40052262W087482028,SUSAEAENRT   SPENC K50    W     N40052262W087482028                       W0039     NAR           SPENC                    499052605,49910
SPILT,43.74552777777778,-87.73983888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43444390W087442342,SUSAEAENRT   SPILT K50    W     N43444390W087442342                       W0043     NAR           SPILT                    499162306,49921
SQIRT,41.81145833333333,-89.61458888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41484125W089365252,SUSAEAENRT   SQIRT K50    W     N41484125W089365252                       W0027     NAR           SQIRT                    499702605,49975
SQUIB,42.91956388888889,-87.06560277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42551043W087035617,SUSAEAENRT   SQUIB K50    R   L N42551043W087035617                       W0047     NAR           SQUIB                    499772304,49982
SSIMS,43.54114722222222,-85.013825,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMOP,N43322813W085004977,SUSAP KMOPK5CSSIMS K50    W     N43322813W085004977                       W0063     NAR           SSIMS                    621412008,262144
SSLAM,43.10294444444445,-87.75213055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43061060W087450767,SUSAEAENRT   SSLAM K50    W     N43061060W087450767                       W0042     NAR           SSLAM                    500032306,50008
STADI,40.121183333333335,-88.21086944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMI,N40071626W088123913,SUSAP KCMIK5CSTADI K50    R     N40071626W088123913                       W0036     NAR           STADI                    530902605,153094
STAKS,40.390008333333334,-87.37915277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40232403W087224495,SUSAEAENRT   STAKS K50    W     N40232403W087224495                       W0042     NAR           STAKS                    500262403,50031
STASH,41.770855555555556,-86.32314166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N41461508W086192331,SUSAP KORDK5CSTASH K50    W     N41461508W086192331                       W0051     NAR           STASH                    776412304,277644
STATE,40.05390555555555,-87.4645388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40031406W087275234,SUSAEAENRT   STATE K50    W     N40031406W087275234                       W0041     NAR           STATE                    500432403,50048
STDUM,39.62381944444444,-86.42583888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39372575W086253302,SUSAP KINDK5CSTDUM K50    C     N39372575W086253302                       W0048     NAR           STDUM                    243332403,224336
STEWR,39.73225555555556,-86.12458888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39435612W086072852,SUSAP KINDK5CSTEWR K50    W     N39435612W086072852                       W0050     NAR           STEWR                    243342401,224337
STEWY,43.08261944444445,-87.81448333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43045743W087485214,SUSAEAENRT   STEWY K50    W     N43045743W087485214                       W0042     NAR           STEWY                    500802605,50085
STFRD,43.203294444444445,-87.97259166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43121186W087582133,SUSAEAENRT   STFRD K50    W     N43121186W087582133                       W0041     NAR           STFRD                    500812605,50086
STIDL,43.411,-85.48716388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDTW,N43243960W085291379,SUSAP KDTWK5CSTIDL K50    W     N43243960W085291379                       W0060     NAR           STIDL                    752052605,175209
STJOE,42.73531388888889,-84.66920833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAN,N42440713W084400915,SUSAP KLANK5CSTJOE K50    W     N42440713W084400915                       W0064     NAR           STJOE                    334062504,233409
STNGG,42.06641666666666,-86.546475,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C20,N42035910W086324731,SUSAP C20 K5CSTNGG K50    W     N42035910W086324731                       W0050     NAR           STNGG                    057762403,105780
STNLE,42.47278888888889,-89.40403888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42282204W089241454,SUSAP KORDK5CSTNLE K50    W     N42282204W089241454                       W0029     NAR           STNLE                    776422403,277645
STOOD,43.748305555555554,-87.68478888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43445390W087410524,SUSAEAENRT   STOOD K50    W     N43445390W087410524                       W0043     NAR           STOOD                    501302306,50135
STOWA,40.09165,-85.56638611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAID,N40052994W085335899,SUSAP KAIDK5CSTOWA K50    W     N40052994W085335899                       W0055     NAR           STOWA                    178892605,117893
STRKR,42.02706388888889,-85.50670833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAZO,N42013743W085302415,SUSAP KAZOK5CSTRKR K50    R     N42013743W085302415                       W0057     NAR           STRKR                    290162304,129020
STRUK,40.23435,-90.30597222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40140366W090182150,SUSAEAENRT   STRUK K50    W   H N40140366W090182150                       W0020     NAR           STRUK                    501592403,50164
SUBFO,40.128675,-86.25261388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYQ,N40074323W086150941,SUSAP KTYQK5CSUBFO K50    W     N40074323W086150941                       W0050     NAR           SUBFO                    359112504,335913
SUBUE,39.815916666666666,-88.81586666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDEC,N39485730W088485712,SUSAP KDECK5CSUBUE K50    W     N39485730W088485712                       W0031     NAR           SUBUE                    656402504,165644
SUDDS,43.14365,-87.36499166666665,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43083714W087215397,SUSAEAENRT   SUDDS K50    C     N43083714W087215397                       W0045     NAR           SUDDS                    502092304,50214
SUDIE,44.24231944444445,-88.21410277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATW,N44143235W088125077,SUSAP KATWK5CSUDIE K50    W     N44143235W088125077                       W0040     NAR           SUDIE                    263472304,126351
SUDJU,40.86298055555556,-84.85787222222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KVNW,N40514673W084512834,SUSAP KVNWK5CSUDJU K50    W     N40514673W084512834                       W0061     NAR           SUDJU                    405072605,340509
SUDUW,43.813024999999996,-90.12994166666665,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43484689W090074779,SUSAEAENRT   SUDUW K50    W     N43484689W090074779                       W0025     NAR           SUDUW                    502152605,50220
