ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
EDUCU,46.61111666666667,-92.503725,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCOQ,N46364002W092301341,SUSAP KCOQK3CEDUCU K30    W     N46364002W092301341                       W0009     NAR           EDUCU                    544712605,154475
EDULE,45.3626,-96.19373055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAQP,N45214536W096113743,SUSAP KAQPK3CEDULE K30    W     N45214536W096113743                       E0021     NAR           EDULE                    224002605,122404
EEDEE,43.93978055555555,-90.22470555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43562321W090132894,SUSAEAENRT   EEDEE K50    R     N43562321W090132894                       W0024     NAR           EEDEE-MIL                338732403,33878
EFJAG,42.73748333333334,-93.95195555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAG,N42441494W093570704,SUSAP KEAGK3CEFJAG K30    W     N42441494W093570704                       E0005     NAR           EFJAG                    790642605,179068
EGACE,43.64332777777778,-92.36830555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRST,N43383598W092220590,SUSAP KRSTK3CEGACE K30    R     N43383598W092220590                       W0007     NAR           EGACE                    049202403,304922
EGGLS,44.38151388888889,-90.69210833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44225345W090413159,SUSAEAENRT   EGGLS K50    W     N44225345W090413159                       W0021     NAR           EGGLS                    339252403,33930
EGIRE,42.668099999999995,-93.69222777777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCAV,N42400516W093413202,SUSAP KCAVK3CEGIRE K30    W     N42400516W093413202                       E0003     NAR           EGIRE                    450652605,145069
EGOLE,46.13146944444445,-94.4179,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46075329W094250444,SUSAEAENRT   EGOLE K30    W     N46075329W094250444                       E0007     NAR           EGOLE                    339382504,33943
EGUPE,43.933988888888884,-92.80542777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRST,N43560236W092481954,SUSAP KRSTK3CEGUPE K30    C     N43560236W092481954                       W0004     NAR           EGUPE                    049212403,304923
EHZET,42.907202777777776,-94.61026944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEGQ,N42542593W094363697,SUSAP KEGQK3CEHZET K30    W     N42542593W094363697                       E0010     NAR           EHZET                    812352605,181239
EJFIF,43.35585555555556,-95.17680555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPW,N43212108W095103650,SUSAP KSPWK3CEJFIF K30    W     N43212108W095103650                       E0014     NAR           EJFIF                    219042605,321906
EJIVY,44.002361111111114,-90.88289999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMY,N44000850W090525844,SUSAP KCMYK5CEJIVY K50    W     N44000850W090525844                       W0019     NAR           EJIVY                    533802403,153384
EJOPY,45.10418333333333,-90.17435833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDZ,N45061506W090102769,SUSAP KMDZK5CEJOPY K50    W     N45061506W090102769                       W0026     NAR           EJOPY                    526922605,252695
EKADE,43.653641666666665,-93.35675555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43391311W093212432,SUSAEAENRT   EKADE K30    W     N43391311W093212432                       E0000     NAR           EKADE                    339942605,33999
EKASE,45.673449999999995,-91.20786111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRCX,N45402442W091122830,SUSAP KRCXK5CEKASE K50    W     N45402442W091122830                       W0018     NAR           EKASE                    986812403,298684
EKHOK,44.02885,-92.49123055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44014386W092292843,SUSAEAENRT   EKHOK K30    W     N44014386W092292843                       W0007     NAR           EKHOK                    340002605,34005
EKTEY,44.86154444444445,-90.15049166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMFI,N44514156W090090177,SUSAP KMFIK5CEKTEY K50    W     N44514156W090090177                       W0026     NAR           EKTEY                    549802605,254983
ELADE,43.68593611111111,-92.974275,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43410937W092582739,SUSAEAENRT   ELADE K30    W     N43410937W092582739                       W0003     NAR           ELADE                    340132605,34018
ELANE,44.227272222222226,-91.26309166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N44133818W091154713,SUSAP KLSEK5CELANE K50    R     N44133818W091154713                       W0016     NAR           ELANE                    449472403,244950
ELAZY,46.527747222222224,-90.27541388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIWD,N46313989W090163149,SUSAP KIWDK5CELAZY K50    W     N46313989W090163149                       W0027     NAR           ELAZY                    270402605,227043
ELICU,46.43586388888889,-90.98204166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KASX,N46260911W090585535,SUSAP KASXK5CELICU K50    W     N46260911W090585535                       W0021     NAR           ELICU                    241132605,124117
ELIJY,46.107711111111115,-91.38991666666668,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46062776W091232370,SUSAEAENRT   ELIJY K50    W     N46062776W091232370                       W0017     NAR           ELIJY                    340402403,34045
ELIKE,44.34705277777778,-92.60709999999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44204939W092362556,SUSAEAENRT   ELIKE K30    R   L N44204939W092362556                       W0006     NAR           ELIKE                    340412504,34046
ELLIE,43.964958333333335,-92.58076944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRST,N43575385W092345077,SUSAP KRSTK3CELLIE K30    R     N43575385W092345077                       W0006     NAR           ELLIE                    049222605,304924
ELONE,45.50567222222222,-91.92828333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUBE,N45302042W091554182,SUSAP KUBEK5CELONE K50    W     N45302042W091554182                       W0012     NAR           ELONE                    365852403,336587
ELUNE,42.87542222222222,-90.91485555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPDC,N42523152W090545348,SUSAP KPDCK5CELUNE K50    W     N42523152W090545348                       W0018     NAR           ELUNE                    841882605,284191
ELUPE,46.86123888888889,-94.0364,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KXVG,N46514046W094021104,SUSAP KXVGK3CELUPE K30    W     N46514046W094021104                       E0004     NAR           ELUPE                    437832403,343785
ELUTY,43.48240277777778,-92.33834444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCJJ,N43285665W092201804,SUSAP KCJJK3CELUTY K30    W     N43285665W092201804                       W0007     NAR           ELUTY                    494262403,149430
ELZOR,43.9697,-89.83439722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43581092W089500383,SUSAEAENRT   ELZOR K50    W     N43581092W089500383                       W0027     NAR           ELZOR                    341232403,34128
EMIBY,44.56605,-89.81909444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44335778W089490874,SUSAP KSTEK5CEMIBY K50    W     N44335778W089490874                       W0028     NAR           EMIBY                    231032403,323105
EMIDY,47.392805555555555,-93.58045,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGPZ,N47233410W093344962,SUSAP KGPZK3CEMIDY K30    W     N47233410W093344962                       W0001     NAR           EMIDY                    035762605,203579
EMILS,44.12076944444444,-92.01510555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44071477W092005438,SUSAEAENRT   EMILS K30    R   L N44071477W092005438                       W0010     NAR           EMILS                    341482403,34153
EMITT,46.42891944444444,-92.238425,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46254411W092141833,SUSAEAENRT   EMITT K50    R     N46254411W092141833                       W0011     NAR           EMITT-MIL                341512605,34156
EMORE,43.705650000000006,-92.18585277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43422034W092110907,SUSAEAENRT   EMORE K30    C     N43422034W092110907                       W0009     NAR           EMORE                    341702605,34175
EMUSE,44.68217222222222,-89.92266388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44405582W089552159,SUSAEAENRT   EMUSE K50    W     N44405582W089552159                       W0027     NAR           EMUSE                    341832304,34188
ENCEE,44.58671944444445,-95.43330277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44351219W095255989,SUSAEAENRT   ENCEE K30    W     N44351219W095255989                       E0016     NAR           ENCEE                    341942403,34199
ENDSS,43.75613888888889,-92.98666944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOWA,N43452210W092591201,SUSAP KOWAK3CENDSS K30    W     N43452210W092591201                       W0003     NAR           ENDSS                    814772605,281480
ENETE,45.03409166666666,-89.55624999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCWA,N45020273W089332250,SUSAP KCWAK5CENETE K50    W     N45020273W089332250                       W0031     NAR           ENETE                    605402605,160544
ENTAF,45.429608333333334,-91.67573611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45254659W091403265,SUSAEAENRT   ENTAF K50    C   L N45254659W091403265                       W0014     NAR           ENTAF                    342422403,34247
EQNAC,44.891980555555556,-91.72025277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLUM,N44533113W091431291,SUSAP KLUMK5CEQNAC K50    W     N44533113W091431291                       W0013     NAR           EQNAC                    459092403,245912
ERBUH,46.265855555555554,-90.05119166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,D25,N46155708W090030429,SUSAP D25 K5CERBUH K50    W     N46155708W090030429                       W0028     NAR           ERBUH                    068602304,106864
ERICX,44.4575,-95.18416666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSP,N44272700W095110300,SUSAP KMSPK3CERICX K30    W     N44272700W095110300                       E0014     NAR           ERICX                    644982403,264501
ERIYI,46.09106944444445,-90.50013888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46052785W090300050,SUSAEAENRT   ERIYI K50    C   L N46052785W090300050                       W0024     NAR           ERIYI                    342962304,34301
ERLUY,46.36436944444445,-95.17371944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KADC,N46215173W095102539,SUSAP KADCK3CERLUY K30    W     N46215173W095102539                       E0013     NAR           ERLUY                    148482504,114852
ERWEN,45.13892222222222,-90.03856388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDZ,N45082012W090021883,SUSAP KMDZK5CERWEN K50    W     N45082012W090021883                       W0027     NAR           ERWEN                    526932403,252696
ESCAF,44.463997222222226,-89.59573333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44275039W089354464,SUSAP KSTEK5CESCAF K50    W     N44275039W089354464                       W0030     NAR           ESCAF                    231042605,323106
ESEVE,43.211844444444445,-90.31752777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLNR,N43124264W090190310,SUSAP KLNRK5CESEVE K50    W     N43124264W090190310                       W0023     NAR           ESEVE                    436392605,243642
ESOKY,44.05229166666666,-91.05426388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMY,N44030825W091031535,SUSAP KCMYK5CESOKY K50    W     N44030825W091031535                       W0018     NAR           ESOKY                    533812605,153385
ESXAZ,43.685125,-96.11081388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRRQ,N43410645W096063893,SUSAP KRRQK3CESXAZ K30    W     N43410645W096063893                       E0021     NAR           ESXAZ                    047102504,304712
ETAHE,46.641552777777775,-95.65845,TERMINAL_WAYPOINT,USA,SUSAP,P,C,16D,N46382959W095393042,SUSAP 16D K3CETAHE K30    W     N46382959W095393042                       E0017     NAR           ETAHE                    827722403,82777
ETEVE,43.04761944444444,-91.2194138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43025143W091130989,SUSAEAENRT   ETEVE K30    W     N43025143W091130989                       W0016     NAR           ETEVE                    343832605,34388
ETGIQ,43.23343888888889,-94.58681388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEST,N43140038W094351253,SUSAP KESTK3CETGIQ K30    W     N43140038W094351253                       E0010     NAR           ETGIQ                    847572403,184761
EVDEQ,45.92295,-95.60997499999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXN,N45552262W095363591,SUSAP KAXNK3CEVDEQ K30    W     N45552262W095363591                       E0016     NAR           EVDEQ                    285512605,128555
EVIFI,42.84815277777778,-94.88268333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPOH,N42505335W094525766,SUSAP KPOHK3CEVIFI K30    W     N42505335W094525766                       E0012     NAR           EVIFI                    915022605,291505
EVXAG,44.61022222222223,-90.22466388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMFI,N44363680W090132879,SUSAP KMFIK5CEVXAG K50    W     N44363680W090132879                       W0025     NAR           EVXAG                    549812403,254984
EWGUF,42.653369444444444,-92.38526944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42391213W092230697,SUSAP KALOK3CEWGUF K30    W     N42391213W092230697                       W0007     NAR           EWGUF                    193182605,119322
EWHIF,43.08540833333333,-93.94278333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXA,N43050747W093563402,SUSAP KAXAK3CEWHIF K30    W     N43050747W093563402                       E0005     NAR           EWHIF                    281872512,128191
EXJUP,45.37475833333333,-95.77045,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMOX,N45222913W095461362,SUSAP KMOXK3CEXJUP K30    W     N45222913W095461362                       E0018     NAR           EXJUP                    623512504,262354
EXLIJ,44.78065,-89.97236111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMFI,N44465034W089582050,SUSAP KMFIK5CEXLIJ K50    W     N44465034W089582050                       W0027     NAR           EXLIJ                    549822403,254985
EXUKE,42.74133333333334,-92.2205888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOLZ,N42442880W092131412,SUSAP KOLZK3CEXUKE K30    W     N42442880W092131412                       W0008     NAR           EXUKE                    745352605,274538
EYAKE,44.519425,-89.75827777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44310993W089452980,SUSAEAENRT   EYAKE K50    W     N44310993W089452980                       W0028     NAR           EYAKE                    345082304,34513
EYATE,44.03826111111111,-92.26590277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44021774W092155725,SUSAEAENRT   EYATE K30    W     N44021774W092155725                       W0008     NAR           EYATE                    345102403,34515
EYLAR,43.94001944444444,-90.08408055555554,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDAF,N43562407W090050269,SUSAP KDAFK5CEYLAR K50    W     N43562407W090050269                       W0025     NAR           EYLAR                    622422403,162246
EYOTI,44.04528333333333,-93.53398333333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KACQ,N44024302W093320234,SUSAP KACQK3CEYOTI K30    W     N44024302W093320234                       E0001     NAR           EYOTI                    143262605,114330
EYROV,42.51123611111111,-94.31108611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFOD,N42304045W094183991,SUSAP KFODK3CEYROV K30    W     N42304045W094183991                       E0008     NAR           EYROV                    926992504,192703
EYUCE,42.69125,-92.6313111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42412850W092375272,SUSAP KALOK3CEYUCE K30    C     N42412850W092375272                       W0005     NAR           EYUCE                    193192605,119323
EYUPO,46.518455555555555,-93.90309444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBRD,N46310644W093541114,SUSAP KBRDK3CEYUPO K30    W     N46310644W093541114                       E0003     NAR           EYUPO                    399562403,139960
FABIT,43.19863888888889,-93.32775833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMCW,N43115510W093193993,SUSAP KMCWK3CFABIT K30    W     N43115510W093193993                       E0000     NAR           FABIT                    516332605,251636
FALAR,43.5739,-91.50508888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43342604W091301832,SUSAEAENRT   FALAR K30    C   L N43342604W091301832                       W0014     NAR           FALAR                    346202504,34625
FALEN,44.64557222222222,-91.11376388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44384406W091064955,SUSAEAENRT   FALEN K50    R   L N44384406W091064955                       W0018     NAR           FALEN                    346242504,34629
FALET,45.04735,-89.88345555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAUW,N45025046W089530044,SUSAP KAUWK5CFALET K50    W     N45025046W089530044                       W0028     NAR           FALET                    275332403,127537
