ident,lat,lon,waypoint_classes,area_codes,record_count
AQOKU,35.21211667,-97.50385556,ENROUTE_WAYPOINT,USA,1
AQSOC,33.07115833,-117.13289722,TERMINAL_WAYPOINT,USA,1
AQUAA,38.83178889,-76.72348611,ENROUTE_WAYPOINT,USA,1
AQUAE,27.40788333,-82.68765556,TERMINAL_WAYPOINT,USA,1
AQUAS,39.46763333,-88.91931111,ENROUTE_WAYPOINT,USA,1
AQUAT,45.32911389,-92.97933333,TERMINAL_WAYPOINT,USA,1
AQUAX,53.49861111,-172.0025,ENROUTE_WAYPOINT,CAN,1
AQULA,39.69304722,-106.57266944,TERMINAL_WAYPOINT,USA,1
AQUQU,30.25679444,-83.67845278,TERMINAL_WAYPOINT,USA,1
AQXOT,37.79890833,-101.37552778,TERMINAL_WAYPOINT,USA,1
AQZED,33.44475833,-104.34665278,TERMINAL_WAYPOINT,USA,1
ARABE,35.32347778,-108.95545556,ENROUTE_WAYPOINT,USA,1
ARACI,41.41936111,-90.45354444,TERMINAL_WAYPOINT,USA,1
ARAFE,46.0998,-91.20957222,TERMINAL_WAYPOINT,USA,1
ARAGN,61.05284167,-146.67749722,ENROUTE_WAYPOINT,CAN,1
ARAHE,45.11679444,-113.88393611,TERMINAL_WAYPOINT,USA,1
ARAKE,39.86796667,-83.96791944,ENROUTE_WAYPOINT,USA,1
ARALE,44.34275278,-88.76224167,TERMINAL_WAYPOINT,USA,1
ARAMY,43.83950833,-90.18852778,ENROUTE_WAYPOINT,USA,1
ARANY,65.36434444,-166.79266667,TERMINAL_WAYPOINT,CAN,1
ARARR,43.63243611,-70.62296667,TERMINAL_WAYPOINT,USA,1
ARARY,37.53850556,-100.51737222,ENROUTE_WAYPOINT,USA,1
ARATE,35.28614444,-97.55547222,TERMINAL_WAYPOINT,USA,1
ARAWO,43.41263611,-88.86067778,ENROUTE_WAYPOINT,USA,1
ARAYI,41.03241389,-115.56487778,ENROUTE_WAYPOINT,USA,1
ARAZI,32.76633889,-114.70164722,ENROUTE_WAYPOINT,USA,1
ARAZU,33.57808889,-82.41855556,TERMINAL_WAYPOINT,USA,1
ARBAS,39.96832778,-84.89877222,ENROUTE_WAYPOINT,USA,1
ARBBY,48.62481944,-93.008775,ENROUTE_WAYPOINT,USA,1
ARBEC,44.60945278,-68.46165,ENROUTE_WAYPOINT,USA,1
ARBEE,34.14556667,-86.26689444,ENROUTE_WAYPOINT,USA,1
ARBEZ,69.99977222,-146.25288056,ENROUTE_WAYPOINT,CAN,1
ARBIE,33.9556,-118.36774444,TERMINAL_WAYPOINT,USA,1
ARBIH,39.70274444,-110.92665833,ENROUTE_WAYPOINT,USA,1
ARBKL,45.57793889,-94.18376667,ENROUTE_WAYPOINT,USA,1
ARBOR,19.98100278,-155.13325,ENROUTE_WAYPOINT,PAC,1
ARBSS,42.44830833,-88.90755833,ENROUTE_WAYPOINT,USA,1
ARCAB,40.59631111,-85.294925,TERMINAL_WAYPOINT,USA,1
ARCAD,41.14097778,-83.47299722,ENROUTE_WAYPOINT,USA,1
ARCAL,58.5,-150.0,ENROUTE_WAYPOINT,CAN,1
ARCAP,37.28396389,-97.38784167,TERMINAL_WAYPOINT,USA,1
ARCAT,39.38286944,-80.18131111,TERMINAL_WAYPOINT,USA,1
ARCAV,40.96605,-71.79878333,ENROUTE_WAYPOINT,USA,1
ARCCO,35.54931111,-77.39825,TERMINAL_WAYPOINT,USA,1
ARCED,45.854675,-93.26398611,TERMINAL_WAYPOINT,USA,1
ARCEE,43.89004167,-90.54977222,ENROUTE_WAYPOINT,USA,1
ARCHE,36.08707222,-88.05833333,TERMINAL_WAYPOINT,USA,1
ARCHH,38.79956111,-109.57939722,ENROUTE_WAYPOINT,USA,1
ARCHI,37.49079722,-121.87554167,TERMINAL_WAYPOINT,USA,1
ARCHR,33.652825,-98.55013611,ENROUTE_WAYPOINT,USA,1
ARCHS,45.05758056,-87.52219722,TERMINAL_WAYPOINT,USA,1
ARCHU,30.004575,-94.43573889,TERMINAL_WAYPOINT,USA,1
ARCHY,40.03004167,-104.88032222,TERMINAL_WAYPOINT,USA,1
ARCHZ,40.56445278,-112.311775,TERMINAL_WAYPOINT,USA,1
ARCOE,36.73768333,-114.91706667,ENROUTE_WAYPOINT,USA,1
ARCOL,39.65161944,-88.282975,ENROUTE_WAYPOINT,USA,1
ARCON,69.9336,-148.42201111,TERMINAL_WAYPOINT,CAN,1
ARCOS,39.48824167,-94.90176944,TERMINAL_WAYPOINT,USA,1
ARCOT,44.865,-104.03,ENROUTE_WAYPOINT,USA,1
ARCUM,40.024,-75.34824444,ENROUTE_WAYPOINT,USA,1
ARCUS,34.54166667,-117.10178333,ENROUTE_WAYPOINT,USA,1
ARDEB,36.59283056,-76.38842778,TERMINAL_WAYPOINT,USA,1
ARDEN,38.55237222,-121.37833056,ENROUTE_WAYPOINT,USA,1
ARDER,35.001525,-86.87991111,TERMINAL_WAYPOINT,USA,1
ARDES,42.09151111,-83.42826944,ENROUTE_WAYPOINT,USA,1
ARDIA,32.28507222,-96.93786667,ENROUTE_WAYPOINT,USA,1
ARDIE,40.52889444,-89.70043333,ENROUTE_WAYPOINT,USA,1
ARDIN,33.15289167,-87.71566389,ENROUTE_WAYPOINT,USA,1
ARDIS,40.947575,-72.70665833,TERMINAL_WAYPOINT,USA,1
ARDMO,45.66166389,-108.19739444,ENROUTE_WAYPOINT,USA,1
ARDNN,45.09064444,-93.21008889,TERMINAL_WAYPOINT,USA,1
ARDUE,45.04553333,-95.69738056,ENROUTE_WAYPOINT,USA,1
ARDVK,47.03298056,-122.47580556,ENROUTE_WAYPOINT,USA,1
ARDYN,36.74880278,-107.89151944,TERMINAL_WAYPOINT,USA,1
AREAA,44.44109444,-84.62830556,ENROUTE_WAYPOINT,USA,1
AREAE,33.63442222,-117.23363889,TERMINAL_WAYPOINT,USA,1
AREAF,35.608825,-113.23068333,ENROUTE_WAYPOINT,USA,1
AREAL,43.66308611,-86.09773056,TERMINAL_WAYPOINT,USA,1
AREBE,43.57873611,-82.91039167,TERMINAL_WAYPOINT,USA,1
ARECA,18.02694722,-67.23362222,ENROUTE_WAYPOINT,LAM,1
AREDA,42.87044722,-92.93835278,ENROUTE_WAYPOINT,USA,1
AREDE,34.30251944,-77.91889444,TERMINAL_WAYPOINT,USA,1
AREEA,29.70071389,-98.41616944,TERMINAL_WAYPOINT,USA,1
AREGE,34.68761389,-91.57521667,ENROUTE_WAYPOINT,USA,1
AREIC,35.53681111,-92.36953889,TERMINAL_WAYPOINT,USA,1
AREKE,38.79743056,-76.86358056,ENROUTE_WAYPOINT,USA,1
ARELL,39.65729167,-106.82404722,ENROUTE_WAYPOINT,USA,1
AREND,39.66001111,-106.79473611,ENROUTE_WAYPOINT,USA,1
ARENE,41.46426111,-72.26456111,ENROUTE_WAYPOINT,USA,1
ARENS,22.60416667,-129.28888889,ENROUTE_WAYPOINT,PAC,1
ARENT,36.77380278,-113.63054444,TERMINAL_WAYPOINT,USA,1
ARENZ,40.14373889,-93.65056111,ENROUTE_WAYPOINT,USA,1
ARERE,32.3161,-110.8858,TERMINAL_WAYPOINT,USA,1
ARESE,41.06606944,-95.82204444,ENROUTE_WAYPOINT,USA,1
ARESS,30.14775556,-85.66383056,ENROUTE_WAYPOINT,USA,1
ARETE,18.54374444,-65.82586944,ENROUTE_WAYPOINT,LAM,1
ARETY,31.56858056,-81.96305278,ENROUTE_WAYPOINT,USA,1
AREVE,36.70524722,-80.19118333,TERMINAL_WAYPOINT,USA,1
AREWE,46.22082222,-99.30005556,TERMINAL_WAYPOINT,USA,1
AREXE,29.33591389,-100.89078056,TERMINAL_WAYPOINT,USA,1
AREXY,31.55008333,-81.80936389,ENROUTE_WAYPOINT,USA,1
ARFEJ,42.17393611,-107.18072778,ENROUTE_WAYPOINT,USA,1
ARGAL,36.17128611,-78.16536389,ENROUTE_WAYPOINT,USA,1
ARGEN,32.25886111,-94.55106667,TERMINAL_WAYPOINT,USA,1
ARGET,32.03893889,-102.46254444,TERMINAL_WAYPOINT,USA,1
ARGGG,37.39242222,-122.28163056,ENROUTE_WAYPOINT,USA,1
ARGHH,31.90744444,-110.54103889,ENROUTE_WAYPOINT,USA,1
ARGUE,33.18808056,-97.35901111,TERMINAL_WAYPOINT,USA,1
ARGUS,32.75363333,-115.31103611,ENROUTE_WAYPOINT,USA,1
ARGUW,42.28337222,-88.93980278,ENROUTE_WAYPOINT,USA,1
ARGYL,31.00101944,-83.62413889,TERMINAL_WAYPOINT,USA,1
ARHAT,35.15193611,-85.23970556,ENROUTE_WAYPOINT,USA,1
ARHEY,34.61606389,-114.38523056,TERMINAL_WAYPOINT,USA,1
ARHIF,33.093025,-103.24290833,TERMINAL_WAYPOINT,USA,1
ARHIP,28.32252778,-81.424125,TERMINAL_WAYPOINT,USA,1
ARHIY,48.715225,-116.30800556,TERMINAL_WAYPOINT,USA,1
ARHUF,48.68044444,-109.62778333,TERMINAL_WAYPOINT,USA,1
ARIAL,31.10686111,-82.72395833,TERMINAL_WAYPOINT,USA,1
ARIAN,40.26854722,-74.42481111,TERMINAL_WAYPOINT,USA,1
ARICE,37.68879167,-75.742325,ENROUTE_WAYPOINT,USA,1
ARIDE,47.95231944,-97.32046667,TERMINAL_WAYPOINT,USA,1
ARIEE,34.60099167,-120.02692778,TERMINAL_WAYPOINT,USA,1
ARIEL,41.45475278,-75.36154167,TERMINAL_WAYPOINT,USA,1
ARIFI,41.223225,-83.54858333,ENROUTE_WAYPOINT,USA,1
ARIGE,30.87718333,-83.20525,ENROUTE_WAYPOINT,USA,1
ARIII,33.60368333,-117.57405,TERMINAL_WAYPOINT,USA,1
ARIIN,34.39325,-119.8902,ENROUTE_WAYPOINT,USA,1
ARILE,32.89714722,-97.03947222,TERMINAL_WAYPOINT,USA,1
ARIME,43.19826667,-72.12397222,TERMINAL_WAYPOINT,USA,1
ARINE,33.03325556,-96.76589167,ENROUTE_WAYPOINT,USA,1
ARIPE,33.52946111,-92.78118611,TERMINAL_WAYPOINT,USA,1
ARIRE,33.40771944,-92.62032778,ENROUTE_WAYPOINT,USA,1
ARISE,59.99999444,-146.15374167,ENROUTE_WAYPOINT,CAN,1
ARISS,23.18166667,-76.81166667,ENROUTE_WAYPOINT,USA,1
ARIST,41.96646944,-88.51176667,TERMINAL_WAYPOINT,USA,1
ARITE,39.81753056,-119.76204167,ENROUTE_WAYPOINT,USA,1
ARIVE,32.94991111,-84.98056111,TERMINAL_WAYPOINT,USA,1
ARIVR,39.61225833,-85.78455833,ENROUTE_WAYPOINT,USA,1
ARIWU,32.48213611,-102.64598611,TERMINAL_WAYPOINT,USA,1
ARJAE,45.08430278,-93.29352222,TERMINAL_WAYPOINT,USA,1
ARJAY,34.15244167,-103.616125,ENROUTE_WAYPOINT,USA,1
ARJEL,45.254725,-98.66169722,ENROUTE_WAYPOINT,USA,1
ARJEV,41.05300556,-83.65211667,ENROUTE_WAYPOINT,USA,1
ARKEE,13.8154,144.76730278,ENROUTE_WAYPOINT,PAC,1
ARKET,44.63285556,-93.34543333,TERMINAL_WAYPOINT,USA,1
ARKEZ,61.29258889,-149.64245,ENROUTE_WAYPOINT,CAN,1
ARKOE,33.62830278,-117.08066667,TERMINAL_WAYPOINT,USA,1
ARKSS,39.98738333,-93.55932778,TERMINAL_WAYPOINT,USA,1
ARKWX,26.41666667,-80.3625,ENROUTE_WAYPOINT,USA,1
ARLEE,47.14095,-114.09975278,ENROUTE_WAYPOINT,USA,1
ARLEH,45.53475833,-122.44443611,ENROUTE_WAYPOINT,USA,1
ARLFT,39.24203333,-75.45302222,ENROUTE_WAYPOINT,USA,1
ARLIG,38.83636944,-82.4134,ENROUTE_WAYPOINT,USA,1
ARLIN,33.28371389,-112.68513056,ENROUTE_WAYPOINT,USA,1
ARLOW,37.58266667,-97.08601389,ENROUTE_WAYPOINT,USA,1
ARLTT,37.85507222,-97.8497,TERMINAL_WAYPOINT,USA,1
ARLUV,37.86260278,-87.70185,TERMINAL_WAYPOINT,USA,1
ARLYN,40.31666667,-88.66666667,ENROUTE_WAYPOINT,USA,1
ARMBR,33.55064167,-117.80343889,TERMINAL_WAYPOINT,USA,1
ARMEL,38.93459167,-77.46670278,ENROUTE_WAYPOINT,USA,1
ARMET,29.46134167,-90.66100278,TERMINAL_WAYPOINT,USA,1
ARMIE,43.21061944,-70.5123,ENROUTE_WAYPOINT,USA,1
ARMIF,40.44161389,-76.43200278,ENROUTE_WAYPOINT,USA,1
ARMIN,40.44259167,-106.81436111,ENROUTE_WAYPOINT,USA,1
ARMMS,40.98051389,-74.66138333,ENROUTE_WAYPOINT,USA,1
ARMOR,31.62990833,-94.73031389,ENROUTE_WAYPOINT,USA,1
ARMRR,41.30894722,-80.40754722,ENROUTE_WAYPOINT,USA,1
ARMTY,45.85074722,-109.49513611,ENROUTE_WAYPOINT,USA,1
ARMUN,42.39256111,-70.07862778,ENROUTE_WAYPOINT,USA,1
ARMUR,15.54333333,-66.635,ENROUTE_WAYPOINT,LAM,1
ARMUW,45.44344722,-95.19598333,ENROUTE_WAYPOINT,USA,1
ARMUZ,40.951575,-76.58999444,ENROUTE_WAYPOINT,USA,1
ARMYY,33.59493611,-95.80621111,TERMINAL_WAYPOINT,USA,1
ARNDT,44.54746944,-88.81581667,TERMINAL_WAYPOINT,USA,1
ARNEE,33.82581389,-117.45239167,ENROUTE_WAYPOINT,USA,1
ARNES,33.99935833,-117.76705833,TERMINAL_WAYPOINT,USA,1
ARNIE,40.21199722,-79.49217222,TERMINAL_WAYPOINT,USA,1
ARNII,43.24997778,-74.33337222,ENROUTE_WAYPOINT,USA,1
ARNIT,40.00517778,-83.03325,TERMINAL_WAYPOINT,USA,1
ARNLD,38.21513611,-84.82013056,ENROUTE_WAYPOINT,USA,1
ARNNE,30.72907778,-96.55006944,TERMINAL_WAYPOINT,USA,1
ARNNY,32.34461111,-86.99126944,ENROUTE_WAYPOINT,USA,1
ARNOD,38.86298889,-95.72106667,ENROUTE_WAYPOINT,USA,1
ARNOL,38.26436111,-90.35659167,ENROUTE_WAYPOINT,USA,1
ARNOY,44.50113889,-120.91117222,ENROUTE_WAYPOINT,USA,1
AROBE,32.174425,-94.59446667,TERMINAL_WAYPOINT,USA,1
AROCE,42.409825,-96.255,ENROUTE_WAYPOINT,USA,1
AROCO,41.26429444,-95.89475,TERMINAL_WAYPOINT,USA,1
ARODD,32.29194444,-97.16416667,ENROUTE_WAYPOINT,USA,1
ARODR,39.08958611,-76.05153889,ENROUTE_WAYPOINT,USA,1
ARODY,30.40536389,-88.92641111,ENROUTE_WAYPOINT,USA,1
AROGE,36.76674444,-111.41103056,ENROUTE_WAYPOINT,USA,1
AROGT,30.75027778,-90.49166667,ENROUTE_WAYPOINT,USA,1
AROKE,40.47237778,-73.90211111,TERMINAL_WAYPOINT,USA,1
AROLD,60.39657778,-149.66817778,ENROUTE_WAYPOINT,CAN,1
AROLE,41.48163056,-83.64214167,ENROUTE_WAYPOINT,USA,1
AROLL,30.64681111,-90.86334444,TERMINAL_WAYPOINT,USA,1
AROLT,29.83857778,-96.17013611,TERMINAL_WAYPOINT,USA,1
AROME,41.86498889,-74.07768056,TERMINAL_WAYPOINT,USA,1
ARONN,33.81023333,-88.91728889,ENROUTE_WAYPOINT,USA,1
AROPE,39.89465,-86.14649444,TERMINAL_WAYPOINT,USA,1
ARORA,64.26785833,-145.94996944,ENROUTE_WAYPOINT,CAN,1
AROSS,27.14856389,-80.12995556,TERMINAL_WAYPOINT,USA,1
AROTE,61.08822222,-149.92703333,TERMINAL_WAYPOINT,CAN,1
AROVE,40.93291111,-98.31507778,TERMINAL_WAYPOINT,USA,1
AROWN,39.18333333,-123.35,ENROUTE_WAYPOINT,USA,1
AROWS,43.48978056,-115.83601667,ENROUTE_WAYPOINT,USA,1
AROWW,33.48194444,-117.08305556,ENROUTE_WAYPOINT,USA,1
AROYA,41.79348333,-86.58849167,TERMINAL_WAYPOINT,USA,1
AROYO,35.10808056,-107.11069167,ENROUTE_WAYPOINT,USA,1
AROYU,64.017175,-145.69287222,ENROUTE_WAYPOINT,CAN,1
ARPAW,39.37914722,-119.87756944,ENROUTE_WAYPOINT,USA,1
ARPEE,47.83398056,-122.78261667,ENROUTE_WAYPOINT,USA,1
ARPER,30.44202222,-99.37005278,ENROUTE_WAYPOINT,USA,1
ARPPE,33.60483056,-85.23695,ENROUTE_WAYPOINT,USA,1
ARQEB,41.55967778,-73.15279167,TERMINAL_WAYPOINT,USA,1
ARRAN,34.218775,-117.16895833,ENROUTE_WAYPOINT,USA,1
ARRAY,39.8155,-82.69042222,TERMINAL_WAYPOINT,USA,1
ARRBE,33.63436667,-84.71944167,TERMINAL_WAYPOINT,USA,1
ARRBR,39.28893056,-123.20825833,ENROUTE_WAYPOINT,USA,1
ARRCA,37.48092778,-118.05660556,ENROUTE_WAYPOINT,USA,1
ARRDE,39.98303611,-76.76789444,ENROUTE_WAYPOINT,USA,1
ARRDY,33.65501389,-116.77800278,ENROUTE_WAYPOINT,USA,1
ARRES,39.66255,-104.52420833,TERMINAL_WAYPOINT,USA,1
ARREX,44.42573056,-94.142775,ENROUTE_WAYPOINT,USA,1
ARRFF,38.53333333,-122.25,TERMINAL_WAYPOINT,USA,1
ARRGH,41.89705278,-83.59476111,TERMINAL_WAYPOINT,USA,1
ARRIC,42.42428611,-72.65094444,ENROUTE_WAYPOINT,USA,1
ARRIE,47.87989167,-123.47583333,ENROUTE_WAYPOINT,USA,1
ARRIN,34.06586389,-107.87560556,ENROUTE_WAYPOINT,USA,1
ARRIS,44.00956111,-121.16224444,TERMINAL_WAYPOINT,USA,1
ARRKK,42.06347778,-75.31678056,ENROUTE_WAYPOINT,USA,1
ARRMY,35.06333333,-116.74,ENROUTE_WAYPOINT,USA,1
ARRON,37.65614167,-92.07139167,TERMINAL_WAYPOINT,USA,1
ARROW,22.35504444,-155.20856389,ENROUTE_WAYPOINT,PAC,1
ARRTT,25.89229722,-80.98249722,TERMINAL_WAYPOINT,USA,1
ARRTU,37.73362222,-121.50298889,TERMINAL_WAYPOINT,USA,1
ARRUE,49.07305556,-124.12972222,ENROUTE_WAYPOINT,CAN,1
ARRUU,35.97495,-86.47003056,TERMINAL_WAYPOINT,USA,1
ARRUY,40.29470833,-77.0261,TERMINAL_WAYPOINT,USA,1
ARRVD,33.98556389,-116.73265556,TERMINAL_WAYPOINT,USA,1
ARRYA,33.87621111,-116.52539444,ENROUTE_WAYPOINT,USA,1
ARSEN,61.01899722,-163.101825,ENROUTE_WAYPOINT,CAN,1
ARSHA,45.62741667,-89.61883611,ENROUTE_WAYPOINT,USA,1
ARSHO,47.08513056,-113.00333611,ENROUTE_WAYPOINT,USA,1
ARSHP,41.03532778,-81.23024444,ENROUTE_WAYPOINT,USA,1
ARSHW,27.98861667,-82.23644167,TERMINAL_WAYPOINT,USA,1
ARSON,32.77693333,-113.47146667,ENROUTE_WAYPOINT,USA,1
ARSUF,29.26466111,-81.33548333,TERMINAL_WAYPOINT,USA,1
ARTAQ,37.46334444,-122.04037222,TERMINAL_WAYPOINT,USA,1
ARTEE,31.54399167,-95.47297778,TERMINAL_WAYPOINT,USA,1
ARTEL,30.16015833,-92.73131111,ENROUTE_WAYPOINT,USA,1
ARTEY,41.469275,-73.41301667,TERMINAL_WAYPOINT,USA,1
ARTHN,39.34658889,-84.46248333,TERMINAL_WAYPOINT,USA,1
ARTIC,69.02053333,-148.44103333,ENROUTE_WAYPOINT,CAN,1
ARTIJ,37.12309722,-85.17034444,ENROUTE_WAYPOINT,USA,1
ARTJR,39.97485556,-85.93680278,TERMINAL_WAYPOINT,USA,1
ARTLL,35.94930833,-97.99541944,ENROUTE_WAYPOINT,USA,1
ARTOH,42.65417778,-88.34554167,ENROUTE_WAYPOINT,USA,1
ARTOP,-0.87805556,180.0,ENROUTE_WAYPOINT,PAC,1
ARTSS,40.39684444,-104.62926389,TERMINAL_WAYPOINT,USA,1
ARTSY,41.5104,-80.461075,TERMINAL_WAYPOINT,USA,1
ARTTS,31.30375556,-85.647075,ENROUTE_WAYPOINT,USA,1
ARTTY,45.0,-123.07471111,ENROUTE_WAYPOINT,USA,1
ARTUR,36.53287222,-83.78536389,ENROUTE_WAYPOINT,USA,1
ARTYS,42.57959167,-93.07628889,ENROUTE_WAYPOINT,USA,1
ARTYY,36.457925,-121.22636111,TERMINAL_WAYPOINT,USA,1
ARUBE,44.27714167,-121.09415278,TERMINAL_WAYPOINT,USA,1
ARUCO,40.07449444,-75.28979167,ENROUTE_WAYPOINT,USA,1
ARUGE,41.04549722,-92.81165,ENROUTE_WAYPOINT,USA,1
ARUJO,41.858425,-83.43802778,ENROUTE_WAYPOINT,USA,1
ARUJU,32.95181389,-109.751175,TERMINAL_WAYPOINT,USA,1
ARUKY,33.04958333,-90.48419444,TERMINAL_WAYPOINT,USA,1
ARULE,42.83050278,-91.05795833,TERMINAL_WAYPOINT,USA,1
ARULY,33.24180833,-111.91566111,TERMINAL_WAYPOINT,USA,1
ARUMM,36.669025,-86.75046667,ENROUTE_WAYPOINT,USA,1
ARUNY,64.30659444,-147.13670278,ENROUTE_WAYPOINT,CAN,1
ARUPT,45.75833333,-122.74569444,TERMINAL_WAYPOINT,USA,1
ARURE,36.36237778,-89.67919167,TERMINAL_WAYPOINT,USA,1
ARUSH,37.45016389,-84.93468611,ENROUTE_WAYPOINT,USA,1
ARUTE,41.62986389,-108.68626944,ENROUTE_WAYPOINT,USA,1
ARUVE,35.9955,-85.54424444,ENROUTE_WAYPOINT,USA,1
ARUXE,29.78958611,-95.16836944,TERMINAL_WAYPOINT,USA,1
ARUXY,43.255075,-108.91095278,ENROUTE_WAYPOINT,USA,1
ARUYE,38.58979167,-76.55571389,ENROUTE_WAYPOINT,USA,1
ARUYU,8.21416667,133.75833333,ENROUTE_WAYPOINT,PAC,1
ARUYY,31.14877222,-87.26998889,TERMINAL_WAYPOINT,USA,1
ARUZI,35.08520833,-101.82620556,TERMINAL_WAYPOINT,USA,1
ARVAD,47.22263611,-122.581,ENROUTE_WAYPOINT,USA,1
ARVDD,47.45727222,-120.17691111,ENROUTE_WAYPOINT,USA,1
ARVEY,31.69404722,-110.9808,ENROUTE_WAYPOINT,USA,1
ARVII,8.89166667,-170.65638889,ENROUTE_WAYPOINT,PAC,1
ARVIN,35.27685556,-118.86134722,ENROUTE_WAYPOINT,USA,1
ARVON,37.68720833,-78.36631944,ENROUTE_WAYPOINT,USA,1
ARVOW,40.94852778,-98.27279444,TERMINAL_WAYPOINT,USA,1
ARWEL,46.92743333,-122.28999722,TERMINAL_WAYPOINT,USA,1
ARWEN,39.08116111,-76.67881389,TERMINAL_WAYPOINT,USA,1
ARWUC,64.271375,-158.85729722,TERMINAL_WAYPOINT,CAN,1
ARXAV,36.75560278,-85.03687222,ENROUTE_WAYPOINT,USA,1
ARXEK,37.41765,-101.26740278,TERMINAL_WAYPOINT,USA,1
ARYAR,38.37228611,-95.72541667,TERMINAL_WAYPOINT,USA,1
ARYED,42.09187222,-90.76527222,TERMINAL_WAYPOINT,USA,1
ARYEL,36.45505556,-116.21423611,TERMINAL_WAYPOINT,USA,1
ARYIA,39.47589444,-77.230825,TERMINAL_WAYPOINT,USA,1
ARYOT,43.39691667,-115.736325,TERMINAL_WAYPOINT,USA,1
ARZOH,36.66694444,-90.07793889,TERMINAL_WAYPOINT,USA,1
ARZUG,39.96946667,-75.19329167,ENROUTE_WAYPOINT,USA,1
ASABE,46.26673611,-97.66291944,TERMINAL_WAYPOINT,USA,1
ASACI,33.81188611,-101.32771389,TERMINAL_WAYPOINT,USA,1
ASACU,42.97995278,-71.45088333,ENROUTE_WAYPOINT,USA,1
ASADE,12.79316667,144.84003889,ENROUTE_WAYPOINT,PAC,1
ASAGE,30.58400833,-89.65103889,TERMINAL_WAYPOINT,USA,1
ASAKE,42.61266667,-82.60605833,ENROUTE_WAYPOINT,USA,1
ASALE,39.65854167,-75.84531389,ENROUTE_WAYPOINT,USA,1
ASALT,40.52758889,-73.96393889,ENROUTE_WAYPOINT,USA,1
ASAME,35.47409167,-87.81786667,ENROUTE_WAYPOINT,USA,1
ASANE,43.61770556,-84.36669444,TERMINAL_WAYPOINT,USA,1
ASARE,44.82840556,-89.36866389,TERMINAL_WAYPOINT,USA,1
ASASE,43.52988889,-116.12516944,TERMINAL_WAYPOINT,USA,1
ASASY,38.49551111,-78.98629722,ENROUTE_WAYPOINT,USA,1
ASAXE,46.43663333,-123.00632222,TERMINAL_WAYPOINT,USA,1
ASAYA,21.83769444,-159.76645833,ENROUTE_WAYPOINT,PAC,1
ASAYE,40.77838056,-122.38822778,ENROUTE_WAYPOINT,USA,1
ASAYO,36.48894722,-85.24884167,TERMINAL_WAYPOINT,USA,1
ASAYU,35.67385556,-77.26443889,ENROUTE_WAYPOINT,USA,1
ASAZE,35.2386,-99.39480833,ENROUTE_WAYPOINT,USA,1
ASBAW,33.00662222,-82.89980278,ENROUTE_WAYPOINT,USA,1
ASBEY,32.08723333,-82.22270278,ENROUTE_WAYPOINT,USA,1
ASBUR,37.82344722,-80.46428889,ENROUTE_WAYPOINT,USA,1
ASCHE,32.69576667,-93.70616944,TERMINAL_WAYPOINT,USA,1
ASCOT,27.11864722,-97.41698056,ENROUTE_WAYPOINT,USA,1
ASDIW,32.04500556,-92.88379167,TERMINAL_WAYPOINT,USA,1
ASEDY,39.89408611,-75.01769722,TERMINAL_WAYPOINT,USA,1
ASEHU,36.06204167,-98.420775,TERMINAL_WAYPOINT,USA,1
ASEME,35.63191389,-117.64595556,ENROUTE_WAYPOINT,USA,1
ASERY,38.47665833,-81.29281667,ENROUTE_WAYPOINT,USA,1
ASESE,33.03746111,-87.32043611,TERMINAL_WAYPOINT,USA,1
ASESY,30.37495556,-97.53601389,TERMINAL_WAYPOINT,USA,1
ASETB,39.26550833,-106.91450556,ENROUTE_WAYPOINT,USA,1
ASETC,39.22334722,-106.90370833,ENROUTE_WAYPOINT,USA,1
ASETD,39.379725,-106.90898056,ENROUTE_WAYPOINT,USA,1
ASETE,39.30433611,-120.23447778,TERMINAL_WAYPOINT,USA,1
ASETF,39.41295278,-107.01193333,ENROUTE_WAYPOINT,USA,1
ASEVE,39.50105,-95.09421111,TERMINAL_WAYPOINT,USA,1
ASEYO,39.10725556,-122.89199167,ENROUTE_WAYPOINT,USA,1
ASGEW,39.90331389,-75.061275,TERMINAL_WAYPOINT,USA,1
ASGOF,38.50868611,-78.78622778,TERMINAL_WAYPOINT,USA,1
ASHBO,40.18137222,-112.19588333,TERMINAL_WAYPOINT,USA,1
ASHBY,40.31723889,-102.00150833,ENROUTE_WAYPOINT,USA,1
ASHEL,35.4287,-78.91335278,ENROUTE_WAYPOINT,USA,1
ASHEN,41.48049167,-84.64675,ENROUTE_WAYPOINT,USA,1
ASHES,34.08003056,-78.53576111,ENROUTE_WAYPOINT,USA,1
ASHEZ,39.38968889,-77.40234722,TERMINAL_WAYPOINT,USA,1
ASHGP,39.03208333,-77.93356944,ENROUTE_WAYPOINT,USA,1
ASHHR,38.75,-74.837675,ENROUTE_WAYPOINT,USA,1
ASHIE,42.10283333,-122.73134167,TERMINAL_WAYPOINT,USA,1
ASHIP,41.72785278,-70.18278611,TERMINAL_WAYPOINT,USA,1
ASHLE,36.31932222,-97.50775278,TERMINAL_WAYPOINT,USA,1
ASHLI,46.31673333,-106.27683056,ENROUTE_WAYPOINT,USA,1
ASHLL,38.536975,-104.58046944,TERMINAL_WAYPOINT,USA,1
ASHLN,39.25407778,-78.30975278,ENROUTE_WAYPOINT,USA,1
ASHLR,40.82358056,-85.81114167,ENROUTE_WAYPOINT,USA,1
ASHLY,32.97695556,-80.09661667,TERMINAL_WAYPOINT,USA,1
